id,book_title,category,raw_price,rating,instock,UPC,link,image_url,image_path
running-with-scissors_215,Running with Scissors,Autobiography,£12.91,4,3,28921443f052bea6,https://books.toscrape.com/catalogue/running-with-scissors_215/index.html,https://books.toscrape.com/media/cache/4c/e1/4ce1ed40df359e001020e1ea55674381.jpg,
me-talk-pretty-one-day_193,Me Talk Pretty One Day,Autobiography,£57.60,2,3,abc4a7ee16c21088,https://books.toscrape.com/catalogue/me-talk-pretty-one-day_193/index.html,https://books.toscrape.com/media/cache/61/b2/61b220c2079a45a7975a397c8849e00e.jpg,
lust-wonder_191,Lust & Wonder,Autobiography,£11.87,2,3,0dcadb06206abd3c,https://books.toscrape.com/catalogue/lust-wonder_191/index.html,https://books.toscrape.com/media/cache/25/1c/251ce4355601534338a646f2b63be93a.jpg,
life-without-a-recipe_188,Life Without a Recipe,Autobiography,£59.04,5,3,c53d9fefcda371e9,https://books.toscrape.com/catalogue/life-without-a-recipe_188/index.html,https://books.toscrape.com/media/cache/9e/4f/9e4fb935df3113056cc9bdee6cd09ea6.jpg,
a-heartbreaking-work-of-staggering-genius_115,A Heartbreaking Work of Staggering Genius,Autobiography,£54.29,5,3,c9770bb1d5a492a0,https://books.toscrape.com/catalogue/a-heartbreaking-work-of-staggering-genius_115/index.html,https://books.toscrape.com/media/cache/47/f3/47f3d4f1e85773bf41ba64a036e37994.jpg,
catastrophic-happiness-finding-joy-in-childhoods-messy-years_138,Catastrophic Happiness: Finding Joy in Childhood's Messy Years,Parenting,£37.35,2,3,ef49db2aaa9bb547,https://books.toscrape.com/catalogue/catastrophic-happiness-finding-joy-in-childhoods-messy-years_138/index.html,https://books.toscrape.com/media/cache/3c/b9/3cb9c84d2a6a66f8bb6601d4f33deaa0.jpg,
fifty-shades-freed-fifty-shades-3_156,Fifty Shades Freed (Fifty Shades #3),Adult Fiction,£15.36,5,3,ed813a848580ba50,https://books.toscrape.com/catalogue/fifty-shades-freed-fifty-shades-3_156/index.html,https://books.toscrape.com/media/cache/f4/07/f407d3bbf457d35701dfe72ee9ef3b68.jpg,
the-long-haul-diary-of-a-wimpy-kid-9_757,The Long Haul (Diary of a Wimpy Kid #9),Humor,£44.07,1,14,f21effc079a2b38a,https://books.toscrape.com/catalogue/the-long-haul-diary-of-a-wimpy-kid-9_757/index.html,https://books.toscrape.com/media/cache/b1/e6/b1e6c747381261cd6e60ac9d350c4bab.jpg,
old-school-diary-of-a-wimpy-kid-10_723,Old School (Diary of a Wimpy Kid #10),Humor,£11.83,5,14,02b74068fa98d8a4,https://books.toscrape.com/catalogue/old-school-diary-of-a-wimpy-kid-10_723/index.html,https://books.toscrape.com/media/cache/55/82/5582626cb185a8eb2914c15d5287afbd.jpg,
i-know-what-im-doing-and-other-lies-i-tell-myself-dispatches-from-a-life-under-construction_704,I Know What I'm Doing -- and Other Lies I Tell Myself: Dispatches from a Life Under Construction,Humor,£25.98,4,14,b8a8ff84233f0570,https://books.toscrape.com/catalogue/i-know-what-im-doing-and-other-lies-i-tell-myself-dispatches-from-a-life-under-construction_704/index.html,https://books.toscrape.com/media/cache/04/ab/04ab560690b2383512d2fdf4c6366b1e.jpg,
hyperbole-and-a-half-unfortunate-situations-flawed-coping-mechanisms-mayhem-and-other-things-that-happened_702,"Hyperbole and a Half: Unfortunate Situations, Flawed Coping Mechanisms, Mayhem, and Other Things That Happened",Humor,£14.75,5,14,fbb21a2f71f4d981,https://books.toscrape.com/catalogue/hyperbole-and-a-half-unfortunate-situations-flawed-coping-mechanisms-mayhem-and-other-things-that-happened_702/index.html,https://books.toscrape.com/media/cache/25/1d/251df0eb9b321159b0ee348d4a9da2af.jpg,
dress-your-family-in-corduroy-and-denim_562,Dress Your Family in Corduroy and Denim,Humor,£43.68,3,9,7e9068872228c474,https://books.toscrape.com/catalogue/dress-your-family-in-corduroy-and-denim_562/index.html,https://books.toscrape.com/media/cache/9c/2b/9c2bdd3040938c144345a115fb906562.jpg,
toddlers-are-aholes-its-not-your-fault_503,Toddlers Are A**holes: It's Not Your Fault,Humor,£25.55,1,7,4242cc3d0437db12,https://books.toscrape.com/catalogue/toddlers-are-aholes-its-not-your-fault_503/index.html,https://books.toscrape.com/media/cache/26/1a/261a092ddd76981beb23a601edf0868b.jpg,
when-you-are-engulfed-in-flames_303,When You Are Engulfed in Flames,Humor,£30.89,5,3,dab0196cd5fc8e5e,https://books.toscrape.com/catalogue/when-you-are-engulfed-in-flames_303/index.html,https://books.toscrape.com/media/cache/42/1a/421afe48509fc8cccccad804b64c58dc.jpg,
naked_197,Naked,Humor,£31.69,3,3,54aeeb4610d3ae08,https://books.toscrape.com/catalogue/naked_197/index.html,https://books.toscrape.com/media/cache/80/2b/802b92421a7314b0a6afef8a9754cf5c.jpg,
lamb-the-gospel-according-to-biff-christs-childhood-pal_182,"Lamb: The Gospel According to Biff, Christ's Childhood Pal",Humor,£55.50,5,3,190fbebbf798c31a,https://books.toscrape.com/catalogue/lamb-the-gospel-according-to-biff-christs-childhood-pal_182/index.html,https://books.toscrape.com/media/cache/c4/69/c469440eeffdd84ac3f4b09bd575c548.jpg,
holidays-on-ice_167,Holidays on Ice,Humor,£51.07,2,3,0cb4856be3694a57,https://books.toscrape.com/catalogue/holidays-on-ice_167/index.html,https://books.toscrape.com/media/cache/57/4c/574cbab555bb7d21e50b20267383e45d.jpg,
security_925,Security,Horror,£39.25,2,16,6f78a0d744c35456,https://books.toscrape.com/catalogue/security_925/index.html,https://books.toscrape.com/media/cache/79/2b/792bdeb2cf7d8efaef0e401e5a27b4da.jpg,
follow-you-home_809,Follow You Home,Horror,£21.36,1,15,8585760646e3aa2a,https://books.toscrape.com/catalogue/follow-you-home_809/index.html,https://books.toscrape.com/media/cache/bb/c0/bbc0bdad3ad7f390017ea66bb7019579.jpg,
the-loney_756,The Loney,Horror,£23.40,1,14,2d88a31f325dfd3b,https://books.toscrape.com/catalogue/the-loney_756/index.html,https://books.toscrape.com/media/cache/84/cc/84cc7f93a8c6c766a6297a23227e68e8.jpg,
pet-sematary_726,Pet Sematary,Horror,£10.56,3,14,af58a74e4b2a23a0,https://books.toscrape.com/catalogue/pet-sematary_726/index.html,https://books.toscrape.com/media/cache/99/ef/99ef2f3987ee016bdd120a4579ef98f5.jpg,
doctor-sleep-the-shining-2_686,Doctor Sleep (The Shining #2),Horror,£40.12,2,14,bf5de316a5e9a4ab,https://books.toscrape.com/catalogue/doctor-sleep-the-shining-2_686/index.html,https://books.toscrape.com/media/cache/30/05/30053f9d8549febc67059c52fca65744.jpg,
psycho-sanitarium-psycho-15_628,Psycho: Sanitarium (Psycho #1.5),Horror,£36.97,5,12,b8d7b3f5c7a95d65,https://books.toscrape.com/catalogue/psycho-sanitarium-psycho-15_628/index.html,https://books.toscrape.com/media/cache/91/98/9198cedbd37561f2aa343d3eb04ee703.jpg,
can-you-keep-a-secret-fear-street-relaunch-4_614,Can You Keep a Secret? (Fear Street Relaunch #4),Horror,£48.64,1,12,d069086944f2e330,https://books.toscrape.com/catalogue/can-you-keep-a-secret-fear-street-relaunch-4_614/index.html,https://books.toscrape.com/media/cache/03/83/0383a7f9cce4ab8fa1c5db6e69b169c6.jpg,
red-dragon-hannibal-lecter-1_390,Red Dragon (Hannibal Lecter #1),Horror,£23.37,3,5,e958ae92f328c181,https://books.toscrape.com/catalogue/red-dragon-hannibal-lecter-1_390/index.html,https://books.toscrape.com/media/cache/4a/ce/4acec5ebebf374e7a84a5d8c74ee5752.jpg,
dracula-the-un-dead_370,Dracula the Un-Dead,Horror,£35.63,5,5,e46b1074b99ac4b6,https://books.toscrape.com/catalogue/dracula-the-un-dead_370/index.html,https://books.toscrape.com/media/cache/b1/f2/b1f25fa4623b3ee2db6fb6d6e27c6fb5.jpg,
night-shift-night-shift-1-20_335,Night Shift (Night Shift #1-20),Horror,£12.75,4,4,869d20b3b8128230,https://books.toscrape.com/catalogue/night-shift-night-shift-1-20_335/index.html,https://books.toscrape.com/media/cache/b8/84/b8843e0c3fbadb1682b095c99eda7f7a.jpg,
needful-things_334,Needful Things,Horror,£47.51,4,4,70b585c9d0f15725,https://books.toscrape.com/catalogue/needful-things_334/index.html,https://books.toscrape.com/media/cache/d2/d8/d2d818d6654086560072fe1d42189636.jpg,
misery_332,Misery,Horror,£34.79,2,4,81d4191030b9704b,https://books.toscrape.com/catalogue/misery_332/index.html,https://books.toscrape.com/media/cache/cc/fb/ccfb8bb0f63377a67fb0a39d513f6cab.jpg,
it_330,It,Horror,£25.01,3,4,670a2773607d785d,https://books.toscrape.com/catalogue/it_330/index.html,https://books.toscrape.com/media/cache/f9/40/f9409b5717cc44f29aa444d85ad26bdc.jpg,
salems-lot_309,'Salem's Lot,Horror,£49.56,4,4,6e9403f00acd6752,https://books.toscrape.com/catalogue/salems-lot_309/index.html,https://books.toscrape.com/media/cache/d3/55/d35568710e773adf06a0bc756a99f66d.jpg,
the-stand_282,The Stand,Horror,£57.86,2,3,49f24193f0b961e6,https://books.toscrape.com/catalogue/the-stand_282/index.html,https://books.toscrape.com/media/cache/f9/8b/f98bdf42af5e223bc0f6ea6bd0a48a53.jpg,
the-girl-with-all-the-gifts_250,The Girl with All the Gifts,Horror,£49.47,3,3,92dcc54a27107a37,https://books.toscrape.com/catalogue/the-girl-with-all-the-gifts_250/index.html,https://books.toscrape.com/media/cache/9a/91/9a911066cb404976bcc25dbc8817432a.jpg,
house-of-leaves_169,House of Leaves,Horror,£54.89,1,3,557c03c284be1bf2,https://books.toscrape.com/catalogue/house-of-leaves_169/index.html,https://books.toscrape.com/media/cache/20/c2/20c2ff61355569b4f84e2f847e37db25.jpg,
sapiens-a-brief-history-of-humankind_996,Sapiens: A Brief History of Humankind,History,£54.23,5,20,4165285e1663650f,https://books.toscrape.com/catalogue/sapiens-a-brief-history-of-humankind_996/index.html,https://books.toscrape.com/media/cache/ce/5f/ce5f052c65cc963cf4422be096e915c9.jpg,
unbound-how-eight-technologies-made-us-human-transformed-society-and-brought-our-world-to-the-brink_950,"Unbound: How Eight Technologies Made Us Human, Transformed Society, and Brought Our World to the Brink",History,£25.52,1,16,9a9d6e9bc555731e,https://books.toscrape.com/catalogue/unbound-how-eight-technologies-made-us-human-transformed-society-and-brought-our-world-to-the-brink_950/index.html,https://books.toscrape.com/media/cache/27/a1/27a1ebe79d6e6759ec68ea9f427a4f71.jpg,
the-age-of-genius-the-seventeenth-century-and-the-birth-of-the-modern-mind_929,The Age of Genius: The Seventeenth Century and the Birth of the Modern Mind,History,£19.73,1,16,a3d2a4250807f1e9,https://books.toscrape.com/catalogue/the-age-of-genius-the-seventeenth-century-and-the-birth-of-the-modern-mind_929/index.html,https://books.toscrape.com/media/cache/2e/65/2e654066306042f4c462ba4d048650d9.jpg,
political-suicide-missteps-peccadilloes-bad-calls-backroom-hijinx-sordid-pasts-rotten-breaks-and-just-plain-dumb-mistakes-in-the-annals-of-american-politics_917,"Political Suicide: Missteps, Peccadilloes, Bad Calls, Backroom Hijinx, Sordid Pasts, Rotten Breaks, and Just Plain Dumb Mistakes in the Annals of American Politics",History,£36.28,2,16,7392c0032f92d816,https://books.toscrape.com/catalogue/political-suicide-missteps-peccadilloes-bad-calls-backroom-hijinx-sordid-pasts-rotten-breaks-and-just-plain-dumb-mistakes-in-the-annals-of-american-politics_917/index.html,https://books.toscrape.com/media/cache/31/e6/31e6e0a41e62858180b268c27b20a770.jpg,
thomas-jefferson-and-the-tripoli-pirates-the-forgotten-war-that-changed-american-history_867,Thomas Jefferson and the Tripoli Pirates: The Forgotten War That Changed American History,History,£59.64,1,15,de3f25248ba0789f,https://books.toscrape.com/catalogue/thomas-jefferson-and-the-tripoli-pirates-the-forgotten-war-that-changed-american-history_867/index.html,https://books.toscrape.com/media/cache/77/79/777988a85de2269905bd8c2070a3cf58.jpg,
zealot-the-life-and-times-of-jesus-of-nazareth_785,Zealot: The Life and Times of Jesus of Nazareth,History,£24.70,3,14,dd5bfa6cc2c0ecc3,https://books.toscrape.com/catalogue/zealot-the-life-and-times-of-jesus-of-nazareth_785/index.html,https://books.toscrape.com/media/cache/21/da/21dab5c065cfcde1bad7ded16a753102.jpg,
a-distant-mirror-the-calamitous-14th-century_652,A Distant Mirror: The Calamitous 14th Century,History,£14.58,3,14,d5e0526e1ab682a3,https://books.toscrape.com/catalogue/a-distant-mirror-the-calamitous-14th-century_652/index.html,https://books.toscrape.com/media/cache/d8/0a/d80ac19cd0aef94c5ac257b1eb3c1d37.jpg,
1491-new-revelations-of-the-americas-before-columbus_650,1491: New Revelations of the Americas Before Columbus,History,£21.80,3,14,6e8e5626ac4d279e,https://books.toscrape.com/catalogue/1491-new-revelations-of-the-americas-before-columbus_650/index.html,https://books.toscrape.com/media/cache/2d/d2/2dd235d80326531092c70e191d630c7d.jpg,
brilliant-beacons-a-history-of-the-american-lighthouse_515,Brilliant Beacons: A History of the American Lighthouse,History,£11.45,3,8,7f5157bf53065d36,https://books.toscrape.com/catalogue/brilliant-beacons-a-history-of-the-american-lighthouse_515/index.html,https://books.toscrape.com/media/cache/ba/59/ba5913de7abe0d9dbe9c8128092a52af.jpg,
most-blessed-of-the-patriarchs-thomas-jefferson-and-the-empire-of-the-imagination_509,"""Most Blessed of the Patriarchs"": Thomas Jefferson and the Empire of the Imagination",History,£44.48,5,8,f16c2edb2a603f92,https://books.toscrape.com/catalogue/most-blessed-of-the-patriarchs-thomas-jefferson-and-the-empire-of-the-imagination_509/index.html,https://books.toscrape.com/media/cache/43/f2/43f25e9633b587a4052b517cd7b3b4a9.jpg,
a-short-history-of-nearly-everything_457,A Short History of Nearly Everything,History,£52.40,5,7,6c7fa6844380f50a,https://books.toscrape.com/catalogue/a-short-history-of-nearly-everything_457/index.html,https://books.toscrape.com/media/cache/17/aa/17aa3d17bae02fa1d0e2a831c0c0e58b.jpg,
the-rise-and-fall-of-the-third-reich-a-history-of-nazi-germany_454,The Rise and Fall of the Third Reich: A History of Nazi Germany,History,£39.67,2,6,774fa432bd7d9c47,https://books.toscrape.com/catalogue/the-rise-and-fall-of-the-third-reich-a-history-of-nazi-germany_454/index.html,https://books.toscrape.com/media/cache/10/f6/10f6ebfa89b070ba39ad7c4c872c96ea.jpg,
catherine-the-great-portrait-of-a-woman_424,Catherine the Great: Portrait of a Woman,History,£58.55,4,6,f3c70d296ec796c4,https://books.toscrape.com/catalogue/catherine-the-great-portrait-of-a-woman_424/index.html,https://books.toscrape.com/media/cache/37/3a/373af6af58a00ca69602d74b81951ac4.jpg,
the-mathews-men-seven-brothers-and-the-war-against-hitlers-u-boats_408,The Mathews Men: Seven Brothers and the War Against Hitler's U-boats,History,£42.91,5,5,0d210d2448c3018f,https://books.toscrape.com/catalogue/the-mathews-men-seven-brothers-and-the-war-against-hitlers-u-boats_408/index.html,https://books.toscrape.com/media/cache/52/74/5274c64fbcb7ce4bbf427ed751f6cada.jpg,
the-hiding-place_406,The Hiding Place,History,£55.91,4,5,c4589ee5977a47be,https://books.toscrape.com/catalogue/the-hiding-place_406/index.html,https://books.toscrape.com/media/cache/74/92/74927818a922712c13999a8043f7f35c.jpg,
americas-war-for-the-greater-middle-east-a-military-history_361,America's War for the Greater Middle East: A Military History,History,£51.22,2,5,add33db6ff80db24,https://books.toscrape.com/catalogue/americas-war-for-the-greater-middle-east-a-military-history_361/index.html,https://books.toscrape.com/media/cache/da/0c/da0ca0d6586f8164b7a96d4c807a6c7f.jpg,
the-guns-of-august_254,The Guns of August,History,£14.54,2,3,b5da59dd177eb36b,https://books.toscrape.com/catalogue/the-guns-of-august_254/index.html,https://books.toscrape.com/media/cache/ca/23/ca23598be538026a7898232e8a1079d0.jpg,
house-of-lost-worlds-dinosaurs-dynasties-and-the-story-of-life-on-earth_170,"House of Lost Worlds: Dinosaurs, Dynasties, and the Story of Life on Earth",History,£43.70,2,3,1812b8f5641287e3,https://books.toscrape.com/catalogue/house-of-lost-worlds-dinosaurs-dynasties-and-the-story-of-life-on-earth_170/index.html,https://books.toscrape.com/media/cache/f5/b7/f5b783f6cfdfe30895d912f9e337bb22.jpg,
foolproof-preserving-a-guide-to-small-batch-jams-jellies-pickles-condiments-and-more-a-foolproof-guide-to-making-small-batch-jams-jellies-pickles-condiments-and-more_978,"Foolproof Preserving: A Guide to Small Batch Jams, Jellies, Pickles, Condiments, and More: A Foolproof Guide to Making Small Batch Jams, Jellies, Pickles, Condiments, and More",Food and Drink,£30.52,3,19,5674a18a29a43ced,https://books.toscrape.com/catalogue/foolproof-preserving-a-guide-to-small-batch-jams-jellies-pickles-condiments-and-more-a-foolproof-guide-to-making-small-batch-jams-jellies-pickles-condiments-and-more_978/index.html,https://books.toscrape.com/media/cache/9f/58/9f58d3ff6d58589eaf325b1a33c303a0.jpg,
the-pioneer-woman-cooks-dinnertime-comfort-classics-freezer-food-16-minute-meals-and-other-delicious-ways-to-solve-supper_943,"The Pioneer Woman Cooks: Dinnertime: Comfort Classics, Freezer Food, 16-Minute Meals, and Other Delicious Ways to Solve Supper!",Food and Drink,£56.41,1,16,142d767a56a9254d,https://books.toscrape.com/catalogue/the-pioneer-woman-cooks-dinnertime-comfort-classics-freezer-food-16-minute-meals-and-other-delicious-ways-to-solve-supper_943/index.html,https://books.toscrape.com/media/cache/fd/af/fdaf3c3104c559941c01e840fecd2659.jpg,
my-paris-kitchen-recipes-and-stories_910,My Paris Kitchen: Recipes and Stories,Food and Drink,£33.37,2,16,784bc2279baa878d,https://books.toscrape.com/catalogue/my-paris-kitchen-recipes-and-stories_910/index.html,https://books.toscrape.com/media/cache/ae/d5/aed548aefcac7803a599b05da3acb86e.jpg,
mama-tried-traditional-italian-cooking-for-the-screwed-crude-vegan-and-tattooed_908,"Mama Tried: Traditional Italian Cooking for the Screwed, Crude, Vegan, and Tattooed",Food and Drink,£14.02,4,16,72f9d5be3472d34e,https://books.toscrape.com/catalogue/mama-tried-traditional-italian-cooking-for-the-screwed-crude-vegan-and-tattooed_908/index.html,https://books.toscrape.com/media/cache/48/19/48192cbef9101060e3787d87d7c8d7d1.jpg,
layered-baking-building-and-styling-spectacular-cakes_904,"Layered: Baking, Building, and Styling Spectacular Cakes",Food and Drink,£40.11,1,16,7b75cc7f223791f4,https://books.toscrape.com/catalogue/layered-baking-building-and-styling-spectacular-cakes_904/index.html,https://books.toscrape.com/media/cache/73/06/7306b860c7887dfb2a4b0083e2d6bf0d.jpg,
the-nerdy-nummies-cookbook-sweet-treats-for-the-geek-in-all-of-us_853,The Nerdy Nummies Cookbook: Sweet Treats for the Geek in All of Us,Food and Drink,£37.34,5,15,e4c7f3487d17fd42,https://books.toscrape.com/catalogue/the-nerdy-nummies-cookbook-sweet-treats-for-the-geek-in-all-of-us_853/index.html,https://books.toscrape.com/media/cache/41/57/4157492623f9552e3efdc858a19968f3.jpg,
the-love-and-lemons-cookbook-an-apple-to-zucchini-celebration-of-impromptu-cooking_849,The Love and Lemons Cookbook: An Apple-to-Zucchini Celebration of Impromptu Cooking,Food and Drink,£37.60,2,15,e28e330cbdf01126,https://books.toscrape.com/catalogue/the-love-and-lemons-cookbook-an-apple-to-zucchini-celebration-of-impromptu-cooking_849/index.html,https://books.toscrape.com/media/cache/88/e7/88e70e44632c3ca306191007bc723806.jpg,
the-cookies-cups-cookbook-125-sweet-savory-recipes-reminding-you-to-always-eat-dessert-first_841,The Cookies & Cups Cookbook: 125+ sweet & savory recipes reminding you to Always Eat Dessert First,Food and Drink,£41.25,1,15,96a38e7c813d8f1d,https://books.toscrape.com/catalogue/the-cookies-cups-cookbook-125-sweet-savory-recipes-reminding-you-to-always-eat-dessert-first_841/index.html,https://books.toscrape.com/media/cache/81/37/81374b88e925ba998c4049abcf805196.jpg,
deliciously-ella-every-day-quick-and-easy-recipes-for-gluten-free-snacks-packed-lunches-and-simple-meals_801,"Deliciously Ella Every Day: Quick and Easy Recipes for Gluten-Free Snacks, Packed Lunches, and Simple Meals",Food and Drink,£42.16,3,15,46c1530d7546ea6d,https://books.toscrape.com/catalogue/deliciously-ella-every-day-quick-and-easy-recipes-for-gluten-free-snacks-packed-lunches-and-simple-meals_801/index.html,https://books.toscrape.com/media/cache/38/c3/38c342d52a30a8eb38b34668e9777222.jpg,
the-help-yourself-cookbook-for-kids-60-easy-plant-based-recipes-kids-can-make-to-stay-healthy-and-save-the-earth_751,The Help Yourself Cookbook for Kids: 60 Easy Plant-Based Recipes Kids Can Make to Stay Healthy and Save the Earth,Food and Drink,£28.77,3,14,ddc8340dabc8641b,https://books.toscrape.com/catalogue/the-help-yourself-cookbook-for-kids-60-easy-plant-based-recipes-kids-can-make-to-stay-healthy-and-save-the-earth_751/index.html,https://books.toscrape.com/media/cache/bc/eb/bceb609c54f7739682b319a27a5b9783.jpg,
its-all-easy-healthy-delicious-weeknight-meals-in-under-30-minutes_706,"It's All Easy: Healthy, Delicious Weeknight Meals in under 30 Minutes",Food and Drink,£19.55,1,14,245e6bf08b8d2955,https://books.toscrape.com/catalogue/its-all-easy-healthy-delicious-weeknight-meals-in-under-30-minutes_706/index.html,https://books.toscrape.com/media/cache/38/08/380869ceca4ab70f8620b02187bdf60a.jpg,
barefoot-contessa-back-to-basics_667,Barefoot Contessa Back to Basics,Food and Drink,£28.01,1,14,999912e63a3262ae,https://books.toscrape.com/catalogue/barefoot-contessa-back-to-basics_667/index.html,https://books.toscrape.com/media/cache/29/b1/29b1f537504f37527f1bf8182559684e.jpg,
barefoot-contessa-at-home-everyday-recipes-youll-make-over-and-over-again_666,Barefoot Contessa at Home: Everyday Recipes You'll Make Over and Over Again,Food and Drink,£50.62,5,14,0e0da9192a025efc,https://books.toscrape.com/catalogue/barefoot-contessa-at-home-everyday-recipes-youll-make-over-and-over-again_666/index.html,https://books.toscrape.com/media/cache/4e/92/4e92fef6b2d96fb732480c484dcb1a98.jpg,
my-kitchen-year-136-recipes-that-saved-my-life_646,My Kitchen Year: 136 Recipes That Saved My Life,Food and Drink,£11.53,2,13,8bbd7df8a324f31d,https://books.toscrape.com/catalogue/my-kitchen-year-136-recipes-that-saved-my-life_646/index.html,https://books.toscrape.com/media/cache/70/48/7048787b6fdc04627217bf39465acb7e.jpg,
everyday-italian-125-simple-and-delicious-recipes_618,Everyday Italian: 125 Simple and Delicious Recipes,Food and Drink,£20.10,5,12,76319fe9d8b465a3,https://books.toscrape.com/catalogue/everyday-italian-125-simple-and-delicious-recipes_618/index.html,https://books.toscrape.com/media/cache/4e/eb/4eebc29c9f3885800e6ae2c62c836145.jpg,
a-la-mode-120-recipes-in-60-pairings-pies-tarts-cakes-crisps-and-more-topped-with-ice-cream-gelato-frozen-custard-and-more_611,"A la Mode: 120 Recipes in 60 Pairings: Pies, Tarts, Cakes, Crisps, and More Topped with Ice Cream, Gelato, Frozen Custard, and More",Food and Drink,£38.77,1,12,a4eef523118805ef,https://books.toscrape.com/catalogue/a-la-mode-120-recipes-in-60-pairings-pies-tarts-cakes-crisps-and-more-topped-with-ice-cream-gelato-frozen-custard-and-more_611/index.html,https://books.toscrape.com/media/cache/f4/9c/f49c0d70aedc01b5eb0988d35c77550c.jpg,
cravings-recipes-for-what-you-want-to-eat_589,Cravings: Recipes for What You Want to Eat,Food and Drink,£20.50,3,11,2587c54f5530dafc,https://books.toscrape.com/catalogue/cravings-recipes-for-what-you-want-to-eat_589/index.html,https://books.toscrape.com/media/cache/7d/b4/7db4a7faaa0ea5134cabbb517bdd6cc7.jpg,
the-moosewood-cookbook-recipes-from-moosewood-restaurant-ithaca-new-york_574,"The Moosewood Cookbook: Recipes from Moosewood Restaurant, Ithaca, New York",Food and Drink,£12.34,4,9,65cfc9f242c2984a,https://books.toscrape.com/catalogue/the-moosewood-cookbook-recipes-from-moosewood-restaurant-ithaca-new-york_574/index.html,https://books.toscrape.com/media/cache/c1/87/c187a9eb27d932f862ac06beec15c24c.jpg,
32-yolks_510,32 Yolks,Food and Drink,£53.63,2,8,b1a227b7609ff263,https://books.toscrape.com/catalogue/32-yolks_510/index.html,https://books.toscrape.com/media/cache/76/03/76038c9e795babed29d370097247c9a6.jpg,
naturally-lean-125-nourishing-gluten-free-plant-based-recipes-all-under-300-calories_479,"Naturally Lean: 125 Nourishing Gluten-Free, Plant-Based Recipes--All Under 300 Calories",Food and Drink,£11.38,5,7,924438fc6cbec836,https://books.toscrape.com/catalogue/naturally-lean-125-nourishing-gluten-free-plant-based-recipes-all-under-300-calories_479/index.html,https://books.toscrape.com/media/cache/5b/46/5b466903acc905deb89019c0407848c4.jpg,
how-to-cook-everything-vegetarian-simple-meatless-recipes-for-great-food-how-to-cook-everything_471,How to Cook Everything Vegetarian: Simple Meatless Recipes for Great Food (How to Cook Everything),Food and Drink,£46.01,4,7,2a9fcb3382d351c8,https://books.toscrape.com/catalogue/how-to-cook-everything-vegetarian-simple-meatless-recipes-for-great-food-how-to-cook-everything_471/index.html,https://books.toscrape.com/media/cache/ca/5f/ca5f20fe544cc311dd126c60c7aa003e.jpg,
how-to-be-a-domestic-goddess-baking-and-the-art-of-comfort-cooking_470,How to Be a Domestic Goddess: Baking and the Art of Comfort Cooking,Food and Drink,£28.25,2,7,eff5710404e2ff78,https://books.toscrape.com/catalogue/how-to-be-a-domestic-goddess-baking-and-the-art-of-comfort-cooking_470/index.html,https://books.toscrape.com/media/cache/3b/67/3b673813904dce654eee394b9d308cfc.jpg,
the-barefoot-contessa-cookbook_440,The Barefoot Contessa Cookbook,Food and Drink,£59.92,5,6,6478ccb4416e6a5d,https://books.toscrape.com/catalogue/the-barefoot-contessa-cookbook_440/index.html,https://books.toscrape.com/media/cache/5f/c1/5fc1de838c428ae58f3a9ec08825d179.jpg,
better-homes-and-gardens-new-cook-book_423,Better Homes and Gardens New Cook Book,Food and Drink,£39.61,3,6,faf841f81c52638b,https://books.toscrape.com/catalogue/better-homes-and-gardens-new-cook-book_423/index.html,https://books.toscrape.com/media/cache/71/21/712105c4429489160c7a6f9e4824fcc6.jpg,
the-power-greens-cookbook-140-delicious-superfood-recipes_410,The Power Greens Cookbook: 140 Delicious Superfood Recipes,Food and Drink,£11.05,5,5,f701fae56b645ef7,https://books.toscrape.com/catalogue/the-power-greens-cookbook-140-delicious-superfood-recipes_410/index.html,https://books.toscrape.com/media/cache/21/65/21651189fd05220e11ea5a1bd99ce58b.jpg,
mexican-today-new-and-rediscovered-recipes-for-contemporary-kitchens_387,Mexican Today: New and Rediscovered Recipes for Contemporary Kitchens,Food and Drink,£24.91,5,5,12a90b90283b2e6d,https://books.toscrape.com/catalogue/mexican-today-new-and-rediscovered-recipes-for-contemporary-kitchens_387/index.html,https://books.toscrape.com/media/cache/c2/19/c219b1be1e325abd2244ace190870569.jpg,
vegan-vegetarian-omnivore-dinner-for-everyone-at-the-table_297,Vegan Vegetarian Omnivore: Dinner for Everyone at the Table,Food and Drink,£13.66,2,3,4672d10b9b1e7a05,https://books.toscrape.com/catalogue/vegan-vegetarian-omnivore-dinner-for-everyone-at-the-table_297/index.html,https://books.toscrape.com/media/cache/a1/c7/a1c7dfc9ebc338043cb0420a49f58f5e.jpg,
the-smitten-kitchen-cookbook_281,The Smitten Kitchen Cookbook,Food and Drink,£23.59,1,3,742702d662a71410,https://books.toscrape.com/catalogue/the-smitten-kitchen-cookbook_281/index.html,https://books.toscrape.com/media/cache/93/cb/93cb59d2fa8bab28812989e1a33b4cae.jpg,
the-art-of-simple-food-notes-lessons-and-recipes-from-a-delicious-revolution_229,"The Art of Simple Food: Notes, Lessons, and Recipes from a Delicious Revolution",Food and Drink,£34.32,3,3,311634df10651e05,https://books.toscrape.com/catalogue/the-art-of-simple-food-notes-lessons-and-recipes-from-a-delicious-revolution_229/index.html,https://books.toscrape.com/media/cache/ce/50/ce507dd8849b38d2c3eebb0e691c1aab.jpg,
